NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	GINS1	8296	-1.4165765047073364	-0.62431735	No	
row_1	RFC3	9057	-2.006896734237671	-0.65622467	No	
row_2	POLD3	10910	-3.5008294582366943	-0.75269777	No	
row_3	POLD2	12519	-5.212530136108398	-0.80718905	Yes	
row_4	POLE	12537	-5.235205173492432	-0.7379842	Yes	
row_5	LIG1	12548	-5.256746292114258	-0.6679462	Yes	
row_6	MCM3	12668	-5.459001541137695	-0.6036373	Yes	
row_7	POLE3	12747	-5.62000036239624	-0.5339797	Yes	
row_8	MCM7	12758	-5.689731597900391	-0.45810905	Yes	
row_9	MCM4	12759	-5.689731597900391	-0.3814628	Yes	
row_10	RFC4	12782	-5.753368854522705	-0.30566555	Yes	
row_11	PCNA	12816	-5.828091144561768	-0.22971481	Yes	
row_12	DNA2	12822	-5.830085277557373	-0.15156567	Yes	
row_13	LIG3	12836	-5.8594970703125	-0.07364076	Yes	
row_14	POLA1	12845	-5.875387191772461	0.0048859934	Yes	
